msv,classID,timeStamp,emotion,diemTB_baitap,soAnhChup,soLanHoc,baiHoanThanh,tbThoiGian1LanHoc,tbThoiGianHoanThanhBai,tbPhanTramMoiLanHoc,tgianHocTrongTuan,tgianHocGioHanhChinh,tgianHocNgoaiHanhChinh,trongTuan,cuoiTuan
student_026,GENE1001-2-3-24(N01),01:17.3,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_011,GENE1001-2-3-24(N01),11:20.8,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_026,GENE1001-2-3-24(N01),12:31.7,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),22:50.1,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_033,GENE1001-2-3-24(N01),45:25.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),45:36.9,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_026,GENE1001-2-3-24(N01),54:47.0,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),15:21.5,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),15:32.9,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),30:25.6,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),42:47.0,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_034,GENE1001-2-3-24(N01),49:57.6,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),54:49.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),00:53.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),01:38.1,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_026,GENE1001-2-3-24(N01),01:44.3,sad,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_034,GENE1001-2-3-24(N01),06:32.7,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),10:48.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),10:48.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),11:59.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_026,GENE1001-2-3-24(N01),15:08.6,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),15:10.6,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),15:24.8,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),15:33.7,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_033,GENE1001-2-3-24(N01),17:30.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),17:56.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),27:30.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_026,GENE1001-2-3-24(N01),32:44.6,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_026,GENE1001-2-3-24(N01),39:08.9,neutral,8,106,82,62,129,170.7,78.4,10580.3,607.8,9972.5,10568.1,12.2
student_033,GENE1001-2-3-24(N01),41:54.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),48:37.4,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),50:23.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),58:09.4,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),01:20.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_011,GENE1001-2-3-24(N01),02:22.0,happy,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_033,GENE1001-2-3-24(N01),07:44.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),14:37.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_011,GENE1001-2-3-24(N01),16:07.2,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_034,GENE1001-2-3-24(N01),16:33.6,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_011,GENE1001-2-3-24(N01),18:24.5,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),18:24.5,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),22:15.5,happy,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),23:22.8,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),23:22.8,sad,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_033,GENE1001-2-3-24(N01),29:15.1,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_011,GENE1001-2-3-24(N01),35:17.7,neutral,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),36:12.8,neutral,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_033,GENE1001-2-3-24(N01),36:34.3,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),36:55.1,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_011,GENE1001-2-3-24(N01),43:05.8,neutral,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_034,GENE1001-2-3-24(N01),46:32.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),54:46.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),54:48.7,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),54:48.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),54:57.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_011,GENE1001-2-3-24(N01),03:51.3,neutral,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_011,GENE1001-2-3-24(N01),03:51.3,neutral,7.6,185,94,63,4,6,69.1,376,264.7,111.3,204.4,171.6
student_034,GENE1001-2-3-24(N01),27:16.8,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),27:59.2,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),36:32.2,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),36:32.2,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),36:38.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),36:38.9,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),41:08.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),49:05.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),53:03.4,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),55:17.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),55:43.2,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),55:57.2,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),55:57.3,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),01:19.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),07:35.8,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),11:35.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),12:40.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),14:09.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),16:18.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),23:35.2,happy,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),28:20.3,neutral,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_034,GENE1001-2-3-24(N01),31:10.4,happy,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),39:31.1,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),45:04.1,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_033,GENE1001-2-3-24(N01),58:00.3,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),54:02.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),25:20.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),52:15.7,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),52:15.7,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),52:58.0,happy,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),53:12.8,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),45:43.0,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),58:12.9,happy,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),09:14.1,happy,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),19:05.6,happy,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),27:34.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),42:05.7,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),12:40.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),25:42.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),25:48.9,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),25:50.4,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),57:18.7,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),57:27.5,sad,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_033,GENE1001-2-3-24(N01),04:23.4,neutral,8.4,140,101,67,7.5,11.4,70.9,760.5,709.2,51.3,735.7,24.8
student_001,GENE1001-2-3-24(N01),43:28.3,neutral,10,263,214,87,12.7,31.2,49.1,2714.7,2033.4,681.3,2589.2,125.5
student_001,GENE1001-2-3-24(N01),10:58.2,neutral,10,263,214,87,12.7,31.2,49.1,2714.7,2033.4,681.3,2589.2,125.5
student_010,GENE1001-2-3-24(N01),59:55.2,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),59:55.2,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),06:53.8,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),06:53.9,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),19:21.4,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),19:21.4,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),21:53.0,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),21:53.0,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),49:35.6,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),49:35.6,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),40:16.6,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_010,GENE1001-2-3-24(N01),40:16.6,neutral,7.6,245,133,68,12.5,24.4,59.9,1658.2,1457.8,200.4,574.6,1083.6
student_034,GENE1001-2-3-24(N01),22:55.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),23:16.7,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),23:16.8,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),27:05.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),27:23.9,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),35:51.5,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),35:54.0,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),9/12/2025 17:35,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),36:01.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),36:01.6,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),40:32.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),43:47.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),44:29.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),51:47.6,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),56:05.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),11:57.8,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),12:20.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),23:59.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),35:04.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),42:10.8,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),45:52.6,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),44:57.2,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),57:42.5,sad,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),07:46.7,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),09:11.7,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),09:23.0,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),28:42.5,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),46:31.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),59:49.8,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),05:37.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),05:37.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),05:52.4,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),06:09.5,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),24:59.3,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),33:55.0,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),41:17.5,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),41:26.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),50:22.9,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),50:42.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),58:48.7,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),04:31.7,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),14:01.5,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),18:34.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),29:46.4,sad,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),45:09.1,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),45:32.7,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),04:00.1,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),04:30.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),04:30.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),06:24.3,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),07:55.6,happy,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),14:16.6,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),18:18.5,sad,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),18:18.6,happy,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),18:23.5,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),18:23.8,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),18:33.0,happy,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),26:40.5,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),32:21.6,happy,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),32:37.1,happy,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),38:46.9,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),47:45.2,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),56:24.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),01:38.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),01:57.7,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),03:59.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),19:25.3,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),31:35.0,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),38:00.7,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),38:13.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),49:01.2,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),49:08.8,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_034,GENE1001-2-3-24(N01),50:37.9,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),08:28.4,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),24:20.6,neutral,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_034,GENE1001-2-3-24(N01),32:43.3,sad,8.4,115,83,62,8.7,11.7,79.1,724.2,542.9,181.3,341.7,382.5
student_008,GENE1001-2-3-24(N01),38:32.1,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),38:43.0,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),04:00.6,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),04:09.9,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),07:12.0,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
student_008,GENE1001-2-3-24(N01),54:02.4,neutral,7.2,440,196,67,3.1,9.2,49.7,614.9,550.6,64.3,204.2,410.7
